"""Imagine a typical Public Library. Now consider this statement about that place

STATEMENT:
If a patron returns a book several weeks overdue, they will likely owe a late fee..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Public Library. Now consider this statement about that place

STATEMENT:
If a child starts running through the library, a librarian or parent might remind them to walk quietly..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical Public Library. Now consider this statement about that place

STATEMENT:
If someone donates a rare book to the library, they might receive a special thank you from the librarian or even have their name listed as a donor..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Grocery Store. Now consider this statement about that place

STATEMENT:
If the lady drops her purse, she will have to pick everything up..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical Grocery Store. Now consider this statement about that place

STATEMENT:
If the man forgets his money, he will not be able to pay..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical Grocery Store. Now consider this statement about that place

STATEMENT:
If I drop a jar, there will be a mess to clean up. .

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical School. Now consider this statement about that place

STATEMENT:
If the boy loses his pencil, he will not be able to write..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical School. Now consider this statement about that place

STATEMENT:
If the man drops his books, he will be late to class..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical School. Now consider this statement about that place

STATEMENT:
if the lady spills her coffee, her desk will be a mess..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Swimming Pool. Now consider this statement about that place

STATEMENT:
If they lose the sunscreen, they will get burned..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Swimming Pool. Now consider this statement about that place

STATEMENT:
If the man brings his towel, he will be able to dry off..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical Swimming Pool. Now consider this statement about that place

STATEMENT:
if the children throw a ball, it will make a big splash. .

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical Movie theater. Now consider this statement about that place

STATEMENT:
If the drink is spilled then someone else will clean it up..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Movie theater. Now consider this statement about that place

STATEMENT:
If you yell at the screen then someone will throw food at you..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical Movie theater. Now consider this statement about that place

STATEMENT:
If you answer your phone you'll make everyone else upset..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical dog park. Now consider this statement about that place

STATEMENT:
If you throw a ball for your dog another dog will take it to their owner..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical dog park. Now consider this statement about that place

STATEMENT:
If you look at your phone too much you'll miss all the cute animals..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical dog park. Now consider this statement about that place

STATEMENT:
If your dog is too friendly they'll have to go home..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",1
"""Imagine a typical mall. Now consider this statement about that place

STATEMENT:
If the store is closed then shoppers will still buy products..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical mall. Now consider this statement about that place

STATEMENT:
If the teenagers stop coming the mall is dead..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical mall. Now consider this statement about that place

STATEMENT:
If you enter the store from the street the mall is failing..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical grocery store. Now consider this statement about that place

STATEMENT:
If the person accidentally dropped the carton of eggs, then they would crack and make a mess on the floor.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical grocery store. Now consider this statement about that place

STATEMENT:
If the customer accidentally bumped into the display of glass bottles, then some of them would likely shatter on the ground..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical grocery store. Now consider this statement about that place

STATEMENT:
If the child pushed the display of glass bottles, then they would likely shatter and create a hazardous mess on the floor.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical gym. Now consider this statement about that place

STATEMENT:
If the person drops a weight on the floor, it could make a loud noise..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical gym. Now consider this statement about that place

STATEMENT:
If the person drops the dumbbell, it may cause a loud noise and potentially damage the floor..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical gym. Now consider this statement about that place

STATEMENT:
If someone left their water bottle on the weight bench, someone else might accidentally knock it over when lifting weights, causing a spill.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical locaion. Now consider this statement about that place

STATEMENT:
If a child played with the cereal boxes and knocked them off the shelf, then they might burst open, scattering cereal everywhere.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical locaion. Now consider this statement about that place

STATEMENT:
If a shopper accidentally spilled a bottle of olive oil, then the floor could become dangerously slippery.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical locaion. Now consider this statement about that place

STATEMENT:
If the customer squeezed the loaf of bread too hard, then it could become squished and flattened.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical home. Now consider this statement about that place

STATEMENT:
if the mouse skitters across the floor then you might step on it.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical home. Now consider this statement about that place

STATEMENT:
if the spider lives too long then the baby spiders will swarm.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical home. Now consider this statement about that place

STATEMENT:
if the heat runs for infinity then the house might overheat.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical park. Now consider this statement about that place

STATEMENT:
if the dog bites the kid then it would have rabies.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",2
"""Imagine a typical park. Now consider this statement about that place

STATEMENT:
if the pedo diddles the kid then he should be hanged.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical park. Now consider this statement about that place

STATEMENT:
if someone litters then the plastic gets eaten by seagulls.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical pond. Now consider this statement about that place

STATEMENT:
if the fisherman fishes then the fish will bite.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical pond. Now consider this statement about that place

STATEMENT:
if the boat rocks then it might rock over.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical pond. Now consider this statement about that place

STATEMENT:
if the pond explodes then the fish will die.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical Bar. Now consider this statement about that place

STATEMENT:
If the Man makes the long island iced tea and slides it across the table, the customer will get the drink in their hand.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Bar. Now consider this statement about that place

STATEMENT:
If the patron is carrying drinks on a tray moving fast, he will knock the table next to the bar and spill all the drinks.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical Bar. Now consider this statement about that place

STATEMENT:
If the Man plays music in the jukebox, the music will play after the song before and play for a few minutes.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical Beach. Now consider this statement about that place

STATEMENT:
If the Man swims too close with his surf board against the waves, then he will get swept away and possibly may drown.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Beach. Now consider this statement about that place

STATEMENT:
If the family perch their beach things near the shoreline, the water will wash their stuff away and get everything wet.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical Beach. Now consider this statement about that place

STATEMENT:
If the man throws the beach ball past the shoreline, The waves will move the ball too far to swim and get it back.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical Grocery Store. Now consider this statement about that place

STATEMENT:
If the Man pushes the shopping cart fast, he will knock down the pyramid of canned food.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Grocery Store. Now consider this statement about that place

STATEMENT:
If the Man stocks too many boxes in the warehouse next door, they will fall over and knock the rest of the other boxes down.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Grocery Store. Now consider this statement about that place

STATEMENT:
If the Woman scanning the products is not paying attention, then she will lose track and scan all the products leaving the store properly.

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",2
"""Imagine a typical Recreation park. Now consider this statement about that place

STATEMENT:
If children are visiting, then they are likely to be accompanied by an adult..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Recreation park. Now consider this statement about that place

STATEMENT:
If it is a public recreation park, then they are likely to be large crowd..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical Recreation park. Now consider this statement about that place

STATEMENT:
If they are pets to be allowed, then they must be accompanied by the owner..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",5
"""Imagine a typical swimming pool. Now consider this statement about that place

STATEMENT:
If the person happens to be a kid, then they are likely to be charged less..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical swimming pool. Now consider this statement about that place

STATEMENT:
If a person is a kid, then they are likely to swim in the shallow end..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical swimming pool. Now consider this statement about that place

STATEMENT:
If a person did not carry swimming costumes, then they will be charged more..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical bus. Now consider this statement about that place

STATEMENT:
If an older person did not have a seat then a younger person having a sit is likely  to offer him/her the sit..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",4
"""Imagine a typical bus. Now consider this statement about that place

STATEMENT:
If someone had a kid then they are likely to sit near a window..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
"""Imagine a typical bus. Now consider this statement about that place

STATEMENT:
If someone had some goods then they are likely to pay more than the rest..

For this statement, respond with your level of agreement using one of the number options from this scale:

1: ""Definitely false"", 
2: ""Probably false"", 
3: ""Neither true nor false"", 
4: ""Probably true"", 
5: ""Definitely true""

Ensure you respond with a number.""",3
